Source,Target,weight,prediction
myrcella-baratheon,trystane-martell,4.0,0
myrcella-baratheon,tyrion-lannister,8.0,0
myrcella-baratheon,tyrion-lannister,4.0,0
myrcella-baratheon,tyrion-lannister,4.0,0
myrcella-baratheon,tyrion-lannister,5.0,0
sandor-clegane,sansa-stark,23.0,2
sandor-clegane,sansa-stark,19.0,2
sandor-clegane,sansa-stark,8.0,0
sandor-clegane,sansa-stark,3.0,0
sandor-clegane,thoros-of-myr,13.0,0
sandor-clegane,thoros-of-myr,3.0,0
sandor-clegane,tickler,5.0,0
sandor-clegane,tickler,14.0,0
sandor-clegane,tickler,4.0,0
sandor-clegane,timeon,4.0,0
sandor-clegane,tommen-baratheon,5.0,0
sandor-clegane,tyrion-lannister,5.0,0
sandor-clegane,tyrion-lannister,13.0,0
sandor-clegane,tyrion-lannister,4.0,0
sandor-clegane,tyrion-lannister,3.0,0
godry-farring,jon-snow,3.0,0
godry-farring,justin-massey,3.0,0
godry-farring,mance-rayder,3.0,0
godry-farring,melisandre,3.0,0
godry-farring,stannis-baratheon,9.0,0
hotho-harlaw,rodrik-harlaw,4.0,0
hotho-harlaw,sigfryd-harlaw,4.0,0
hotho-harlaw,victarion-greyjoy,4.0,0
rolly-duckfield,tyrion-lannister,20.0,2
rolly-duckfield,yandry,12.0,0
rolly-duckfield,ysilla,9.0,0
tommen-baratheon,tyrion-lannister,3.0,0
tommen-baratheon,tyrion-lannister,10.0,0
tommen-baratheon,tyrion-lannister,8.0,0
tommen-baratheon,tyrion-lannister,5.0,0
tommen-baratheon,tywin-lannister,5.0,0
tommen-baratheon,tywin-lannister,6.0,0
aegon-frey-(son-of-stevron),catelyn-stark,4.0,0
aegon-frey-(son-of-stevron),robb-stark,5.0,0
aegon-frey-(son-of-stevron),stevron-frey,3.0,0
aegon-frey-(son-of-stevron),walder-frey,6.0,0
hoster-blackwood,jaime-lannister,4.0,0
pypar,rast,4.0,0
pypar,samwell-tarly,11.0,0
pypar,samwell-tarly,15.0,0
pypar,samwell-tarly,3.0,0
pypar,satin,4.0,0
pypar,todder,8.0,0
pypar,todder,4.0,0
tion-frey,willem-lannister,6.0,0
mord,tyrion-lannister,20.0,2
nage,walton,3.0,0
frenya,holly,6.0,0
frenya,theon-greyjoy,3.0,0
gretchel,maddy,9.0,0
gretchel,robert-arryn,4.0,0
gretchel,sansa-stark,3.0,0
mully,owen,3.0,0
mully,satin,4.0,0
mully,spare-boot,3.0,0
salladhor-saan,stannis-baratheon,6.0,0
salladhor-saan,stannis-baratheon,6.0,0
salladhor-saan,stannis-baratheon,8.0,0
arron,emrick,6.0,0
arron,hareth-(moles-town),4.0,0
arron,satin,4.0,0
caleotte,doran-martell,8.0,0
caleotte,doran-martell,3.0,0
caleotte,gregor-clegane,4.0,0
caleotte,obara-sand,5.0,0
garin-(orphan),gerold-dayne,5.0,0
garin-(orphan),myrcella-baratheon,5.0,0
garin-(orphan),nymeria-sand,3.0,0
garin-(orphan),sylva-santagar,8.0,0
garin-(orphan),tyene-sand,5.0,0
allard-seaworth,davos-seaworth,5.0,0
allard-seaworth,marya-seaworth,5.0,0
allard-seaworth,stannis-baratheon,3.0,0
denyo-terys,ternesio-terys,3.0,0
garrett-paege,jaime-lannister,3.0,0
jon-arryn,lysa-arryn,12.0,0
jon-arryn,lysa-arryn,4.0,0
jon-arryn,lysa-arryn,3.0,0
jon-arryn,petyr-baelish,4.0,0
jon-arryn,petyr-baelish,3.0,0
jon-arryn,pycelle,11.0,0
jon-arryn,robert-arryn,3.0,0
jon-arryn,robert-baratheon,32.0,2
jon-arryn,robert-baratheon,4.0,0
jon-arryn,robert-baratheon,3.0,0
jon-arryn,stannis-baratheon,13.0,0
jon-arryn,tyrion-lannister,5.0,0
jon-arryn,tyrion-lannister,3.0,0
jon-arryn,varys,5.0,0
lothar-frey,marq-piper,3.0,0
lothar-frey,merrett-frey,3.0,0
lothar-frey,robb-stark,12.0,0
lothar-frey,roose-bolton,3.0,0
lothar-frey,roslin-frey,4.0,0
lothar-frey,walder-frey,6.0,0
lothar-frey,walder-rivers,3.0,0
squirrel,theon-greyjoy,7.0,0
kyra,theon-greyjoy,4.0,0
rorge,shagwell,4.0,0
rorge,vargo-hoat,3.0,0
rorge,vargo-hoat,3.0,0
rorge,yoren,4.0,0
rorge,zollo,5.0,0
barristan-selmy,belwas,5.0,0
barristan-selmy,belwas,9.0,0
barristan-selmy,ben-plumm,4.0,0
barristan-selmy,bloodbeard,3.0,0
barristan-selmy,boros-blount,3.0,0
barristan-selmy,cersei-lannister,12.0,0
barristan-selmy,cersei-lannister,5.0,0
barristan-selmy,daario-naharis,18.0,0
barristan-selmy,daenerys-targaryen,3.0,0
barristan-selmy,daenerys-targaryen,5.0,0
barristan-selmy,daenerys-targaryen,75.0,1
barristan-selmy,eddard-stark,28.0,2
barristan-selmy,galazza-galare,5.0,0
barristan-selmy,gerold-hightower,5.0,0
barristan-selmy,gerris-drinkwater,4.0,0
barristan-selmy,grazhar,3.0,0
barristan-selmy,grey-worm,6.0,0
barristan-selmy,groleo,8.0,0
barristan-selmy,hizdahr-zo-loraq,42.0,2
barristan-selmy,jaime-lannister,4.0,0
barristan-selmy,jaime-lannister,4.0,0
barristan-selmy,jhogo,3.0,0
barristan-selmy,joffrey-baratheon,6.0,0
barristan-selmy,joffrey-baratheon,7.0,0
barristan-selmy,jon-arryn,4.0,0
barristan-selmy,jorah-mormont,5.0,0
barristan-selmy,khrazz,8.0,0
barristan-selmy,larraq,3.0,0
barristan-selmy,meryn-trant,3.0,0
barristan-selmy,missandei,8.0,0
barristan-selmy,petyr-baelish,7.0,0
barristan-selmy,pycelle,8.0,0
barristan-selmy,quentyn-martell,22.0,2
barristan-selmy,renly-baratheon,13.0,0
barristan-selmy,reznak-mo-reznak,7.0,0
barristan-selmy,rhaegar-targaryen,3.0,0
barristan-selmy,robert-baratheon,40.0,2
barristan-selmy,robert-baratheon,3.0,0
barristan-selmy,robert-baratheon,8.0,0
barristan-selmy,sandor-clegane,3.0,0
barristan-selmy,sansa-stark,3.0,0
barristan-selmy,skahaz-mo-kandaq,21.0,2
barristan-selmy,steelskin,3.0,0
barristan-selmy,tyrion-lannister,3.0,0
barristan-selmy,varys,9.0,0
barristan-selmy,varys,3.0,0
barristan-selmy,varys,3.0,0
barristan-selmy,widower,3.0,0
barristan-selmy,xaro-xhoan-daxos,3.0,0
catelyn-stark,cersei-lannister,12.0,0
catelyn-stark,cersei-lannister,14.0,0
catelyn-stark,cersei-lannister,4.0,0
catelyn-stark,cleos-frey,5.0,0
catelyn-stark,cleos-frey,4.0,0
catelyn-stark,colemon,3.0,0
catelyn-stark,colen-of-greenpools,6.0,0
catelyn-stark,dacey-mormont,5.0,0
catelyn-stark,desmond-grell,3.0,0
catelyn-stark,desmond-grell,6.0,0
catelyn-stark,donnel-waynwood,3.0,0
catelyn-stark,eddard-stark,64.0,1
catelyn-stark,eddard-stark,12.0,0
catelyn-stark,eddard-stark,7.0,0
catelyn-stark,eddard-stark,5.0,0
catelyn-stark,edmure-tully,7.0,0
catelyn-stark,edmure-tully,17.0,0
catelyn-stark,edmure-tully,18.0,0
catelyn-stark,elmar-frey,5.0,0
catelyn-stark,eon-hunter,3.0,0
catelyn-stark,hallis-mollen,10.0,0
catelyn-stark,hallis-mollen,6.0,0
catelyn-stark,hoster-tully,6.0,0
catelyn-stark,hoster-tully,5.0,0
catelyn-stark,hoster-tully,16.0,0
catelyn-stark,hyle-hunt,3.0,0
catelyn-stark,jaime-lannister,9.0,0
catelyn-stark,jaime-lannister,16.0,0
catelyn-stark,jaime-lannister,19.0,2
catelyn-stark,jaime-lannister,15.0,0
catelyn-stark,jason-mallister,5.0,0
catelyn-stark,jeyne-westerling,13.0,0
catelyn-stark,joffrey-baratheon,4.0,0
catelyn-stark,joffrey-baratheon,4.0,0
catelyn-stark,joffrey-baratheon,3.0,0
catelyn-stark,jon-arryn,11.0,0
catelyn-stark,jon-snow,14.0,0
catelyn-stark,jon-umber-(greatjon),4.0,0
catelyn-stark,jon-umber-(greatjon),10.0,0
catelyn-stark,loras-tyrell,6.0,0
catelyn-stark,lothar-frey,3.0,0
catelyn-stark,luwin,14.0,0
catelyn-stark,lysa-arryn,33.0,2
catelyn-stark,lysa-arryn,7.0,0
catelyn-stark,lysa-arryn,15.0,0
catelyn-stark,maege-mormont,6.0,0
catelyn-stark,margaery-tyrell,4.0,0
catelyn-stark,marillion,6.0,0
catelyn-stark,marq-piper,3.0,0
catelyn-stark,masha-heddle,5.0,0
catelyn-stark,mathis-rowan,3.0,0
catelyn-stark,moreo-tumitis,3.0,0
catelyn-stark,mya-stone,9.0,0
catelyn-stark,mychel-redfort,3.0,0
catelyn-stark,nestor-royce,3.0,0
catelyn-stark,petyr-baelish,22.0,2
catelyn-stark,petyr-baelish,6.0,0
catelyn-stark,petyr-baelish,3.0,0
catelyn-stark,randyll-tarly,3.0,0
catelyn-stark,randyll-tarly,3.0,0
catelyn-stark,raynald-westerling,5.0,0
catelyn-stark,renly-baratheon,51.0,2
catelyn-stark,renly-baratheon,4.0,0
catelyn-stark,rickard-karstark,6.0,0
catelyn-stark,rickard-karstark,6.0,0
catelyn-stark,rickon-stark,3.0,0
catelyn-stark,rickon-stark,3.0,0
catelyn-stark,robar-royce,7.0,0
catelyn-stark,robb-stark,49.0,2
catelyn-stark,robb-stark,27.0,2
catelyn-stark,robb-stark,48.0,2
catelyn-stark,robb-stark,4.0,0
catelyn-stark,robert-arryn,3.0,0
catelyn-stark,robert-baratheon,22.0,2
catelyn-stark,robert-baratheon,5.0,0
catelyn-stark,robin-ryger,3.0,0
catelyn-stark,rodrik-cassel,25.0,2
catelyn-stark,rodrik-cassel,3.0,0
catelyn-stark,roose-bolton,10.0,0
catelyn-stark,roslin-frey,7.0,0
catelyn-stark,ryman-frey,6.0,0
catelyn-stark,sansa-stark,9.0,0
catelyn-stark,sansa-stark,3.0,0
catelyn-stark,sansa-stark,11.0,0
catelyn-stark,sansa-stark,9.0,0
catelyn-stark,stafford-lannister,3.0,0
catelyn-stark,stannis-baratheon,20.0,2
catelyn-stark,stannis-baratheon,4.0,0
catelyn-stark,stevron-frey,5.0,0
catelyn-stark,tansy,8.0,0
catelyn-stark,theon-greyjoy,9.0,0
catelyn-stark,theon-greyjoy,5.0,0
catelyn-stark,tyrion-lannister,49.0,2
catelyn-stark,tyrion-lannister,10.0,0
catelyn-stark,tyrion-lannister,7.0,0
catelyn-stark,tyrion-lannister,3.0,0
catelyn-stark,tytos-blackwood,4.0,0
catelyn-stark,tywin-lannister,7.0,0
catelyn-stark,tywin-lannister,14.0,0
catelyn-stark,utherydes-wayn,3.0,0
catelyn-stark,vardis-egen,5.0,0
catelyn-stark,varys,10.0,0
catelyn-stark,vyman,4.0,0
catelyn-stark,vyman,9.0,0
catelyn-stark,walder-frey,13.0,0
catelyn-stark,walder-frey,25.0,2
catelyn-stark,wendel-manderly,3.0,0
catelyn-stark,wendel-manderly,7.0,0
catelyn-stark,willis-wode,5.0,0
cayn,eddard-stark,7.0,0
cayn,renly-baratheon,3.0,0
cayn,tomard,6.0,0
ralf-(limper),victarion-greyjoy,4.0,0
ralf-(limper),victarion-greyjoy,3.0,0
ben-plumm,daario-naharis,4.0,0
ben-plumm,daario-naharis,9.0,0
ben-plumm,daenerys-targaryen,10.0,0
ben-plumm,daenerys-targaryen,14.0,0
ben-plumm,hizdahr-zo-loraq,3.0,0
ben-plumm,kasporio,3.0,0
ben-plumm,penny,3.0,0
ben-plumm,tybero-istarion,5.0,0
ben-plumm,tyrion-lannister,4.0,0
denzo-dhan,meris,3.0,0
jeyne-westerling,lothar-frey,4.0,0
jeyne-westerling,robb-stark,21.0,2
jeyne-westerling,robb-stark,3.0,0
jeyne-westerling,walder-frey,5.0,0
melisandre,rattleshirt,6.0,0
melisandre,renly-baratheon,4.0,0
melisandre,salladhor-saan,6.0,0
melisandre,samwell-tarly,7.0,0
melisandre,selyse-florent,6.0,0
melisandre,selyse-florent,9.0,0
melisandre,selyse-florent,11.0,0
melisandre,sigorn,3.0,0
melisandre,stannis-baratheon,14.0,0
melisandre,stannis-baratheon,38.0,2
melisandre,stannis-baratheon,3.0,0
melisandre,stannis-baratheon,32.0,2
melisandre,ygritte,3.0,0
nute,ralf-stonehouse,3.0,0
nute,rodrik-harlaw,6.0,0
nute,victarion-greyjoy,11.0,0
andrey-dalt,arianne-martell,10.0,0
andrey-dalt,garin-(orphan),11.0,0
andrey-dalt,myrcella-baratheon,4.0,0
andrey-dalt,sylva-santagar,8.0,0
andrey-dalt,tyene-sand,4.0,0
cellador,clydas,3.0,0
cellador,jon-snow,3.0,0
cellador,othell-yarwyck,8.0,0
gilwood-hunter,horton-redfort,6.0,0
gilwood-hunter,lysa-arryn,3.0,0
gilwood-hunter,symond-templeton,4.0,0
justin-massey,richard-horpe,7.0,0
justin-massey,stannis-baratheon,10.0,0
aegon-v-targaryen,aemon-targaryen-(maester-aemon),3.0,0
aegon-v-targaryen,aemon-targaryen-(maester-aemon),3.0,0
tywin-lannister,vargo-hoat,4.0,0
tywin-lannister,varys,4.0,0
tywin-lannister,varys,5.0,0
tywin-lannister,walder-frey,8.0,0
tywin-lannister,walder-frey,4.0,0
tywin-lannister,weese,7.0,0
tywin-lannister,wylis-manderly,3.0,0
vargo-hoat,zollo,3.0,0
osmund-kettleblack,osney-kettleblack,4.0,0
osmund-kettleblack,osney-kettleblack,6.0,0
osmund-kettleblack,pycelle,3.0,0
osmund-kettleblack,qyburn,3.0,0
osmund-kettleblack,sansa-stark,4.0,0
osmund-kettleblack,sansa-stark,4.0,0
osmund-kettleblack,tommen-baratheon,6.0,0
osmund-kettleblack,tyrion-lannister,7.0,0
osmund-kettleblack,tyrion-lannister,5.0,0
osmund-kettleblack,tyrion-lannister,6.0,0
addam-marbrand,brynden-tully,3.0,0
addam-marbrand,cersei-lannister,3.0,0
addam-marbrand,gyles-rosby,3.0,0
addam-marbrand,jaime-lannister,3.0,0
addam-marbrand,jaime-lannister,3.0,0
addam-marbrand,jaime-lannister,8.0,0
addam-marbrand,jalabhar-xho,3.0,0
addam-marbrand,joffrey-baratheon,3.0,0
addam-marbrand,kevan-lannister,3.0,0
addam-marbrand,lyle-crakehall,4.0,0
addam-marbrand,oberyn-martell,3.0,0
addam-marbrand,tyrion-lannister,7.0,0
addam-marbrand,tywin-lannister,6.0,0
addam-marbrand,varys,4.0,0
jeyne-farman,melara-hetherspoon,4.0,0
sweets,tyrion-lannister,7.0,0
sweets,yezzan-zo-qaggaz,6.0,0
desmond-grell,edmure-tully,4.0,0
desmond-grell,edmure-tully,4.0,0
desmond-grell,robb-stark,4.0,0
desmond-grell,utherydes-wayn,3.0,0
desmond-grell,utherydes-wayn,6.0,0
brienne-of-tarth,catelyn-stark,36.0,2
brienne-of-tarth,catelyn-stark,7.0,0
brienne-of-tarth,catelyn-stark,10.0,0
brienne-of-tarth,cersei-lannister,5.0,0
brienne-of-tarth,cersei-lannister,3.0,0
brienne-of-tarth,clarence-crabb,4.0,0
brienne-of-tarth,cleos-frey,12.0,0
brienne-of-tarth,creighton-longbough,8.0,0
brienne-of-tarth,dick-crabb,21.0,2
brienne-of-tarth,dontos-hollard,7.0,0
brienne-of-tarth,edmure-tully,3.0,0
brienne-of-tarth,elder-brother,4.0,0
brienne-of-tarth,elmar-frey,6.0,0
brienne-of-tarth,emmon-cuy,8.0,0
brienne-of-tarth,gendry,6.0,0
brienne-of-tarth,hyle-hunt,17.0,0
brienne-of-tarth,illifer,8.0,0
brienne-of-tarth,jaime-lannister,3.0,0
brienne-of-tarth,jaime-lannister,87.0,1
brienne-of-tarth,jaime-lannister,18.0,0
brienne-of-tarth,jaime-lannister,3.0,0
brienne-of-tarth,jeyne-heddle,4.0,0
brienne-of-tarth,joffrey-baratheon,4.0,0
brienne-of-tarth,loras-tyrell,6.0,0
brienne-of-tarth,lysa-arryn,3.0,0
brienne-of-tarth,meribald,17.0,0
brienne-of-tarth,narbert,6.0,0
brienne-of-tarth,podrick-payne,36.0,2
brienne-of-tarth,pyg,4.0,0
brienne-of-tarth,qyburn,3.0,0
brienne-of-tarth,randyll-tarly,8.0,0
brienne-of-tarth,renly-baratheon,28.0,2
brienne-of-tarth,renly-baratheon,9.0,0
brienne-of-tarth,robar-royce,3.0,0
brienne-of-tarth,robb-stark,5.0,0
brienne-of-tarth,robert-baratheon,3.0,0
brienne-of-tarth,roose-bolton,11.0,0
brienne-of-tarth,sandor-clegane,12.0,0
brienne-of-tarth,sansa-stark,5.0,0
brienne-of-tarth,sansa-stark,19.0,2
brienne-of-tarth,selwyn-tarth,4.0,0
brienne-of-tarth,shagwell,9.0,0
brienne-of-tarth,stannis-baratheon,5.0,0
brienne-of-tarth,timeon,5.0,0
brienne-of-tarth,tommen-baratheon,3.0,0
brienne-of-tarth,tyrion-lannister,4.0,0
brienne-of-tarth,tyrion-lannister,3.0,0
brienne-of-tarth,tywin-lannister,3.0,0
brienne-of-tarth,vargo-hoat,4.0,0
brienne-of-tarth,vyman,3.0,0
brienne-of-tarth,walton,3.0,0
brienne-of-tarth,willow-heddle,5.0,0
draqaz,miklaz,3.0,0
manfrey-martell,ricasso,4.0,0
horton-redfort,yohn-royce,3.0,0
miklaz,qezza,4.0,0
benerro,daenerys-targaryen,3.0,0
benerro,haldon,4.0,0
benerro,moqorro,4.0,0
benerro,tyrion-lannister,7.0,0
gerris-drinkwater,hizdahr-zo-loraq,4.0,0
gerris-drinkwater,meris,4.0,0
gerris-drinkwater,quentyn-martell,49.0,2
gerris-drinkwater,tattered-prince,3.0,0
gyles-rosby,harys-swyft,6.0,0
gyles-rosby,jacelyn-bywater,4.0,0
gyles-rosby,jalabhar-xho,4.0,0
gyles-rosby,joffrey-baratheon,4.0,0
gyles-rosby,lollys-stokeworth,5.0,0
gyles-rosby,mace-tyrell,3.0,0
gyles-rosby,margaery-tyrell,5.0,0
gyles-rosby,orton-merryweather,4.0,0
gyles-rosby,pycelle,12.0,0
gyles-rosby,qyburn,4.0,0
gyles-rosby,sansa-stark,3.0,0
gyles-rosby,tanda-stokeworth,5.0,0
gyles-rosby,tommen-baratheon,4.0,0
gyles-rosby,tyrion-lannister,3.0,0
hagen,lorren,3.0,0
hagen,qarl-the-maid,3.0,0
hagen,tristifer-botley,3.0,0
robert-arryn,sansa-stark,9.0,0
robert-arryn,sansa-stark,8.0,0
robert-arryn,terrance-lynderly,4.0,0
robert-arryn,tyrion-lannister,9.0,0
robert-arryn,yohn-royce,4.0,0
gormon-tyrell,walgrave,3.0,0
petyr-baelish,podrick-payne,4.0,0
petyr-baelish,pycelle,14.0,0
petyr-baelish,pycelle,8.0,0
petyr-baelish,pycelle,4.0,0
petyr-baelish,renly-baratheon,12.0,0
petyr-baelish,renly-baratheon,5.0,0
petyr-baelish,robb-stark,6.0,0
petyr-baelish,robert-arryn,4.0,0
petyr-baelish,robert-arryn,22.0,2
petyr-baelish,robert-baratheon,30.0,2
petyr-baelish,rodrik-cassel,7.0,0
petyr-baelish,roose-bolton,3.0,0
petyr-baelish,sandor-clegane,3.0,0
petyr-baelish,sansa-stark,8.0,0
petyr-baelish,sansa-stark,4.0,0
petyr-baelish,sansa-stark,31.0,2
petyr-baelish,sansa-stark,18.0,0
petyr-baelish,stannis-baratheon,8.0,0
petyr-baelish,symond-templeton,5.0,0
petyr-baelish,tomard,4.0,0
petyr-baelish,tyrion-lannister,11.0,0
petyr-baelish,tyrion-lannister,41.0,2
petyr-baelish,tyrion-lannister,14.0,0
petyr-baelish,tyrion-lannister,5.0,0
petyr-baelish,tywin-lannister,5.0,0
petyr-baelish,varys,29.0,2
petyr-baelish,varys,27.0,2
petyr-baelish,varys,4.0,0
petyr-baelish,yohn-royce,3.0,0
petyr-baelish,yohn-royce,12.0,0
butterbumps,olenna-redwyne,4.0,0
butterbumps,sansa-stark,6.0,0
grazhar,qezza,5.0,0
orton-merryweather,petyr-baelish,5.0,0
orton-merryweather,pycelle,5.0,0
orton-merryweather,stannis-baratheon,3.0,0
orton-merryweather,taena-of-myr,4.0,0
orton-merryweather,tommen-baratheon,3.0,0
cutjack,gendry,3.0,0
cutjack,kurz,4.0,0
cutjack,tarber,3.0,0
denys-mallister,eddison-tollett,3.0,0
denys-mallister,janos-slynt,3.0,0
denys-mallister,jon-snow,4.0,0
denys-mallister,othell-yarwyck,4.0,0
denys-mallister,pypar,4.0,0
denys-mallister,samwell-tarly,14.0,0
galazza-galare,grazhar,4.0,0
galazza-galare,hizdahr-zo-loraq,12.0,0
galazza-galare,reznak-mo-reznak,5.0,0
galazza-galare,skahaz-mo-kandaq,12.0,0
lyanna-mormont,stannis-baratheon,3.0,0
aemon-targaryen-(dragonknight),jaime-lannister,3.0,0
beth-cassel,bran-stark,4.0,0
beth-cassel,rodrik-cassel,4.0,0
beth-cassel,theon-greyjoy,3.0,0
biter,brienne-of-tarth,5.0,0
biter,jaqen-hghar,12.0,0
biter,rorge,14.0,0
biter,rorge,3.0,0
biter,yoren,3.0,0
mycah,sandor-clegane,5.0,0
mycah,sandor-clegane,6.0,0
mycah,sansa-stark,10.0,0
cortnay-penrose,davos-seaworth,5.0,0
cortnay-penrose,renly-baratheon,3.0,0
cortnay-penrose,stannis-baratheon,18.0,0
cortnay-penrose,tyrion-lannister,3.0,0
cortnay-penrose,varys,3.0,0
franklyn-flowers,jon-connington,4.0,0
lancel-lannister,moon-boy,11.0,0
lancel-lannister,osmund-kettleblack,13.0,0
lancel-lannister,robert-baratheon,3.0,0
lancel-lannister,robert-baratheon,4.0,0
lancel-lannister,sansa-stark,3.0,0
lancel-lannister,tyrion-lannister,18.0,0
lancel-lannister,varys,3.0,0
pyat-pree,xaro-xhoan-daxos,10.0,0
rhaenys-targaryen,visenya-targaryen,3.0,0
daemon-sand,doran-martell,3.0,0
daemon-sand,oberyn-martell,3.0,0
emmon-frey,forley-prester,3.0,0
emmon-frey,genna-lannister,5.0,0
emmon-frey,jaime-lannister,8.0,0
emmon-frey,ryman-frey,4.0,0
emmon-frey,tywin-lannister,3.0,0
holly,jeyne-poole,4.0,0
holly,rowan,3.0,0
holly,theon-greyjoy,10.0,0
jafer-flowers,jaremy-rykker,3.0,0
martyn-rivers,robb-stark,3.0,0
chella,shae,4.0,0
chella,tyrion-lannister,5.0,0
chella,tyrion-lannister,3.0,0
chella,varys,4.0,0
gerold-grafton,terrance-lynderly,3.0,0
josmyn-peckledon,pia,6.0,0
kevan-lannister,lancel-lannister,7.0,0
kevan-lannister,lancel-lannister,10.0,0
kevan-lannister,mace-tyrell,5.0,0
kevan-lannister,pycelle,3.0,0
kevan-lannister,pycelle,5.0,0
kevan-lannister,randyll-tarly,6.0,0
kevan-lannister,ronnet-connington,3.0,0
kevan-lannister,sansa-stark,5.0,0
kevan-lannister,stannis-baratheon,3.0,0
kevan-lannister,tommen-baratheon,3.0,0
kevan-lannister,tommen-baratheon,6.0,0
kevan-lannister,tommen-baratheon,11.0,0
kevan-lannister,tyrion-lannister,15.0,0
kevan-lannister,tyrion-lannister,11.0,0
kevan-lannister,tyrion-lannister,4.0,0
kevan-lannister,tywin-lannister,9.0,0
kevan-lannister,tywin-lannister,15.0,0
kevan-lannister,tywin-lannister,5.0,0
kevan-lannister,tywin-lannister,3.0,0
kevan-lannister,varys,5.0,0
kevan-lannister,varys,3.0,0
kevan-lannister,willem-lannister,3.0,0
patrek-of-kings-mountain,selyse-florent,7.0,0
patrek-of-kings-mountain,wun-weg-wun-dar-wun,3.0,0
qarl-the-maid,tristifer-botley,5.0,0
harras-harlaw,victarion-greyjoy,3.0,0
luwin,meera-reed,4.0,0
luwin,nan,4.0,0
luwin,nan,5.0,0
luwin,nan,3.0,0
luwin,osha,16.0,0
luwin,osha,12.0,0
luwin,rickard-karstark,3.0,0
luwin,rickon-stark,9.0,0
